"mag_id","ko","cluster"
"L003_bin.7","K03299",3
"L003_bin.7","K05601",3
"L003_bin.7","K07484",3
"L003_bin.7","K02887",3
"L003_bin.7","K07005",3
"L003_bin.7","K03671",3
"L003_bin.7","K25307",3
"L003_bin.7","K09790",3
"L003_bin.7","K06885",3
"L003_bin.7","K18581",3
"L003_bin.7","K02956",3
"L003_bin.7","K00033",3
"L003_bin.7","K15975",3
"L003_bin.7","K06999",3
"L003_bin.7","K01810",3
"L003_bin.7","K07133",3
"L003_bin.7","K01585",3
"L003_bin.7","K03770",3
"L003_bin.7","K00895",3
"L003_bin.7","K03977",3
"L003_bin.7","K03595",3
"L003_bin.7","K00648",3
"L003_bin.7","K13993",3
"L003_bin.7","K21572",3
"L003_bin.7","K21572",3
"L003_bin.7","K01206",3
"L003_bin.7","K07484",3
"L003_bin.7","K06897",3
"L003_bin.7","K23242",3
"L003_bin.7","K19334",3
"L003_bin.7","K01153",3
"L003_bin.7","K00177",3
"L003_bin.7","K01206",3
"L003_bin.7","K02992",3
"L003_bin.7","K02950",3
"L003_bin.7","K02886",3
"L003_bin.7","K02892",3
"L003_bin.7","K02926",3
"L003_bin.7","K02906",3
"L003_bin.7","K01893",3
"L003_bin.7","K06178",3
"L003_bin.7","K06921",3
"L003_bin.7","K07497",3
"L003_bin.7","K08151",3
"L003_bin.7","K14060",3
"L003_bin.7","K02069",3
"L003_bin.7","K07165",3
"L003_bin.7","K05989",3
"L003_bin.7","K01687",3
"L003_bin.7","K07493",3
"L003_bin.7","K01006",3
"L003_bin.7","K06213",3
"L003_bin.7","K06942",3
"L003_bin.7","K09458",3
"L003_bin.7","K03685",3
"L003_bin.7","K18954",3
"L003_bin.7","K02948",3
"L003_bin.7","K02986",3
"L003_bin.7","K03040",3
"L003_bin.7","K03498",3
"L003_bin.7","K01874",3
"L003_bin.7","K01190",3
"L003_bin.7","K03596",3
"L003_bin.7","K07482",3
"L003_bin.7","K02355",3
"L003_bin.7","K02992",3
"L003_bin.7","K03547",3
"L003_bin.7","K03499",3
"L003_bin.7","K03498",3
"L003_bin.7","K10532",3
"L003_bin.7","K03555",3
"L003_bin.7","K03602",3
"L003_bin.7","K03718",3
"L003_bin.7","K03719",3
"L003_bin.7","K07165",3
"L003_bin.7","K07133",3
"L003_bin.7","K09165",3
"L003_bin.7","K03977",3
"L003_bin.7","K03550",3
"L003_bin.7","K07493",3
"L003_bin.7","K01181",3
"L003_bin.7","K07495",3
"L003_bin.7","K21416",3
"L003_bin.9","K01183",3
"L003_bin.9","K02899",3
"L003_bin.9","K02888",3
"L003_bin.9","K12410",3
"L003_bin.9","K18930",3
"L003_bin.9","K01952",3
"L003_bin.9","K01629",3
"L003_bin.9","K07138",3
"L003_bin.9","K09704",3
"L003_bin.9","K01195",3
"L003_bin.9","K22230",3
"L003_bin.9","K03547",3
"L003_bin.9","K03546",3
"L003_bin.9","K14623",3
"L003_bin.9","K11927",3
"L003_bin.9","K02372",3
"L003_bin.9","K09458",3
"L003_bin.9","K02371",3
"L003_bin.9","K00459",3
"L003_bin.9","K00648",3
"L003_bin.9","K01914",3
"L003_bin.9","K06167",3
"L003_bin.9","K03453",3
"L003_bin.9","K05349",3
"L003_bin.9","K01785",3
"L003_bin.9","K03307",3
"L003_bin.9","K03077",3
"L003_bin.9","K19693",3
"L003_bin.9","K19055",3
"L003_bin.9","K00849",3
"L003_bin.9","K25026",3
"L003_bin.9","K02429",3
"L003_bin.9","K01209",3
"L003_bin.9","K01091",3
"L003_bin.9","K02956",3
"L003_bin.9","K00962",3
"L003_bin.9","K20509",3
"L003_bin.9","K00294",3
"L003_bin.9","K00919",3
"L003_bin.9","K00525",3
"L003_bin.9","K09015",3
"L003_bin.9","K09013",3
"L003_bin.9","K03811",3
"L003_bin.9","K09014",3
"L003_bin.9","K00946",3
"L003_bin.9","K03744",3
"L003_bin.9","K12573",3
"L003_bin.9","K15633",3
"L003_bin.9","K02337",3
"L003_bin.9","K00088",3
"L003_bin.9","K03771",3
"L003_bin.9","K09774",3
"L003_bin.9","K00600",3
"L003_bin.9","K02939",3
"L003_bin.9","K02963",3
"L003_bin.9","K02990",3
"L003_bin.9","K01270",3
"L003_bin.9","K03305",3
"L003_bin.9","K00784",3
"L003_bin.9","K02945",3
"L003_bin.9","K01262",3
"L003_bin.9","K04069",3
"L003_bin.9","K23121",3
"L003_bin.9","K03284",3
"L003_bin.9","K06187",3
"L003_bin.9","K07106",3
"L003_bin.9","K00176",3
"L003_bin.9","K00174",3
"L003_bin.9","K03308",3
"L003_bin.9","K03593",3
"L003_bin.9","K03470",3
"L003_bin.9","K02355",3
"L003_bin.9","K09810",3
"L003_bin.9","K15460",3
"L003_bin.9","K03088",3
"L003_bin.9","K00615",3
"L003_bin.9","K00615",3
"L003_bin.9","K02004",3
"L003_bin.9","K05825",3
"L003_bin.9","K01737",3
"L003_bin.9","K02335",3
"L003_bin.9","K03088",3
"L003_bin.9","K03501",3
"L003_bin.9","K02914",3
"L003_bin.9","K06180",3
"L003_bin.9","K01159",3
"L003_bin.9","K01875",3
"L003_bin.9","K00287",3
"L003_bin.9","K00560",3
"L003_bin.9","K01876",3
"L003_bin.9","K02528",3
"L003_bin.9","K02004",3
"L003_bin.9","K03555",3
"L003_bin.9","K06942",3
"L003_bin.9","K03770",3
"L003_bin.9","K09680",3
"L003_bin.9","K00262",3
"L003_bin.9","K00175",3
"L003_bin.9","K00174",3
"L003_bin.9","K03046",3
"L003_bin.9","K03043",3
"L003_bin.9","K02935",3
"L003_bin.9","K02864",3
"L003_bin.9","K02863",3
"L003_bin.9","K02867",3
"L003_bin.9","K02601",3
"L003_bin.9","K03073",3
"L003_bin.9","K02358",3
"L003_bin.9","K21397",3
"L003_bin.9","K01880",3
"L003_bin.9","K02426",3
"L003_bin.9","K11717",3
"L003_bin.9","K03550",3
"L003_bin.9","K02437",3
"L003_bin.9","K01620",3
"L003_bin.9","K01897",3
"L003_bin.9","K03495",3
"L003_bin.9","K21572",3
"L003_bin.9","K21573",3
"L003_bin.9","K09955",3
"L003_bin.9","K06933",3
"L003_bin.9","K00005",3
"L003_bin.9","K01992",3
"L003_bin.9","K25182",3
"L003_bin.9","K01990",3
"L003_bin.9","K21573",3
"L003_bin.9","K21573",3
"L003_bin.9","K21572",3
"L003_bin.9","K07133",3
"L003_bin.9","K07133",3
"L003_bin.9","K07052",3
"L003_bin.9","K07025",3
"L003_bin.9","K01756",3
"L003_bin.9","K00943",3
"L003_bin.9","K02519",3
"L003_bin.9","K02600",3
"L003_bin.9","K02536",3
"L003_bin.9","K02535",3
"L003_bin.9","K00677",3
"L003_bin.9","K01495",3
"L003_bin.9","K02003",3
"L003_bin.9","K00798",3
"L003_bin.9","K03499",3
"L003_bin.9","K01869",3
"L003_bin.9","K03832",3
"L003_bin.9","K00605",3
"L003_bin.9","K06217",3
"L003_bin.9","K06872",3
"L003_bin.9","K03775",3
"L003_bin.9","K03315",3
"L003_bin.9","K03592",3
"L003_bin.9","K03568",3
"L003_bin.9","K02860",3
"L003_bin.9","K02959",3
"L003_bin.9","K02014",3
"L003_bin.9","K02050",3
"L003_bin.9","K09144",3
"L003_bin.9","K08641",3
"L003_bin.9","K07407",3
"L003_bin.9","K19355",3
"L003_bin.9","K01060",3
"L003_bin.9","K05349",3
"L003_bin.9","K01835",3
"L003_bin.9","K18954",3
"L003_bin.9","K03671",3
"L003_bin.9","K02040",3
"L003_bin.9","K07277",3
"L003_bin.9","K00806",3
"L003_bin.9","K00858",3
"L003_bin.9","K03474",3
"L003_bin.9","K06142",3
"L003_bin.9","K01923",3
"L003_bin.9","K02564",3
"L003_bin.9","K03631",3
"L003_bin.9","K05807",3
"L003_bin.9","K00384",3
"L003_bin.9","K01179",3
"L003_bin.9","K04564",3
"L003_bin.9","K00979",3
"L003_bin.9","K07114",3
"L003_bin.9","K07114",3
"L003_bin.9","K03924",3
"L003_bin.9","K06173",3
"L003_bin.9","K03561",3
"L003_bin.9","K03559",3
"L003_bin.9","K03832",3
"L003_bin.9","K02004",3
"L003_bin.9","K07107",3
"L003_bin.9","K03116",3
"L003_bin.9","K03118",3
"L003_bin.9","K06158",3
"L003_bin.9","K03218",3
"L003_bin.9","K03437",3
"L003_bin.9","K03439",3
"L003_bin.9","K03671",3
"L003_bin.9","K01752",3
"L003_bin.9","K01740",3
"L003_bin.9","K00641",3
"L003_bin.9","K12524",3
"L003_bin.9","K00133",3
"L003_bin.9","K01776",3
"L003_bin.9","K04486",3
"L003_bin.9","K01689",3
"L003_bin.9","K08978",3
"L003_bin.9","K02003",3
"L003_bin.9","K02004",3
"L003_bin.9","K02004",3
"L003_bin.9","K02005",3
"L003_bin.9","K12340",3
"L003_bin.9","K03585",3
"L003_bin.9","K19701",3
"L003_bin.9","K02242",3
"L003_bin.9","K18672",3
"L003_bin.9","K07456",3
"L003_bin.9","K00789",3
"L003_bin.9","K01173",3
"L003_bin.9","K06381",3
"L003_bin.9","K08218",3
"L003_bin.9","K01183",3
"L003_bin.9","K21572",3
"L003_bin.9","K01190",3
"L003_bin.9","K00849",3
"L003_bin.9","K02112",3
"L003_bin.9","K02108",3
"L003_bin.9","K02109",3
"L003_bin.9","K02113",3
"L003_bin.9","K02111",3
"L003_bin.9","K02115",3
"L003_bin.9","K08316",3
"L003_bin.9","K06881",3
"L003_bin.9","K03558",3
"L003_bin.9","K01870",3
"L003_bin.9","K06204",3
"L003_bin.9","K03101",3
"L003_bin.9","K07133",3
"L003_bin.9","K06200",3
"L003_bin.9","K26288",3
"L003_bin.9","K01652",3
"L003_bin.9","K00053",3
"L003_bin.9","K03544",3
"L003_bin.9","K01358",3
"L003_bin.9","K03545",3
"L003_bin.9","K01803",3
"L003_bin.9","K02687",3
"L003_bin.9","K07491",3
"L003_bin.9","K09922",3
"L003_bin.9","K01915",3
"L003_bin.9","K01933",3
"L003_bin.9","K08968",3
"L003_bin.9","K01662",3
"L003_bin.9","K01939",3
"L003_bin.9","K03111",3
"L003_bin.9","K03437",3
"L003_bin.9","K04567",3
"L003_bin.9","K07462",3
"L003_bin.9","K12373",3
"L003_bin.9","K03551",3
"L003_bin.9","K03723",3
"L003_bin.9","K17103",3
"L003_bin.9","K01372",3
"L003_bin.9","K01372",3
"L003_bin.9","K10026",3
"L003_bin.9","K03695",3
"L003_bin.9","K07079",3
"L003_bin.9","K01755",3
"L003_bin.9","K01610",3
"L003_bin.9","K01972",3
"L003_bin.9","K03526",3
"L003_bin.9","K21572",3
"L003_bin.9","K21573",3
"L003_bin.9","K02950",3
"L003_bin.9","K03820",3
"L003_bin.9","K00954",3
"L003_bin.9","K03648",3
"L003_bin.9","K01338",3
"L003_bin.9","K14155",3
"L003_bin.9","K01912",3
"L003_bin.9","K01912",3
"L003_bin.9","K03929",3
"L003_bin.9","K21573",3
"L003_bin.9","K21572",3
"L003_bin.9","K05349",3
"L003_bin.9","K13599",3
"L003_bin.9","K00945",3
"L003_bin.9","K03527",3
"L003_bin.9","K04066",3
"L003_bin.9","K08307",3
"L003_bin.9","K03497",3
"L003_bin.9","K03496",3
"L003_bin.9","K07029",3
"L003_bin.9","K01889",3
"L003_bin.9","K16203",3
"L003_bin.9","K01478",3
"L003_bin.9","K00971",3
"L003_bin.9","K07460",3
"L003_bin.9","K09001",3
"L003_bin.9","K02884",3
"L003_bin.9","K02171",3
"L003_bin.9","K02172",3
"L003_bin.9","K03832",3
"L003_bin.9","K01209",3
"L003_bin.9","K01462",3
"L003_bin.9","K01588",3
"L003_bin.9","K00760",3
"L003_bin.9","K00939",3
"L003_bin.9","K03979",3
"L003_bin.9","K19302",3
"L003_bin.9","K03800",3
"L003_bin.9","K01847",3
"L003_bin.9","K01712",3
"L003_bin.9","K07263",3
"L003_bin.9","K06973",3
"L003_bin.9","K01537",3
"L003_bin.9","K00874",3
"L003_bin.9","K01625",3
"L003_bin.9","K08191",3
"L003_bin.9","K03070",3
"L003_bin.9","K09955",3
"L003_bin.9","K09955",3
"L003_bin.9","K03817",3
"L003_bin.9","K09384",3
"L003_bin.9","K16904",3
"L003_bin.9","K01286",3
"L003_bin.9","K01372",3
"L003_bin.9","K09797",3
"L003_bin.9","K01808",3
"L003_bin.9","K03088",3
"L003_bin.9","K07165",3
"L003_bin.9","K08217",3
"L003_bin.9","K18954",3
"L003_bin.9","K19693",3
"L003_bin.9","K03070",3
"L003_bin.9","K00382",3
"L003_bin.9","K01734",3
"L003_bin.9","K03215",3
"L003_bin.9","K01868",3
"L003_bin.9","K02520",3
"L003_bin.9","K02916",3
"L003_bin.9","K02887",3
"L003_bin.9","K04485",3
"L003_bin.9","K07027",3
"L003_bin.9","K00856",3
"L003_bin.9","K04516",3
"L003_bin.9","K01735",3
"L003_bin.9","K02527",3
"L003_bin.9","K02066",3
"L003_bin.9","K01462",3
"L003_bin.9","K00018",3
"L003_bin.9","K05349",3
"L003_bin.9","K01190",3
"L003_bin.9","K01224",3
"L003_bin.9","K02342",3
"L003_bin.9","K07148",3
"L003_bin.9","K22391",3
"L003_bin.9","K07164",3
"L003_bin.9","K02314",3
"L003_bin.9","K03803",3
"L003_bin.9","K03616",3
"L003_bin.9","K03615",3
"L003_bin.9","K03614",3
"L003_bin.9","K00588",3
"L003_bin.9","K02356",3
"L003_bin.9","K02004",3
"L003_bin.9","K09144",3
"L003_bin.9","K02470",3
"L003_bin.9","K04763",3
"L003_bin.9","K10773",3
"L003_bin.9","K09812",3
"L003_bin.9","K01519",3
"L003_bin.9","K03584",3
"L003_bin.9","K01719",3
"L003_bin.9","K03536",3
"L003_bin.9","K07238",3
"L003_bin.9","K01206",3
"L003_bin.9","K04085",3
"L003_bin.9","K07092",3
"L003_bin.9","K00764",3
"L003_bin.9","K00012",3
"L003_bin.9","K01710",3
"L003_bin.9","K00973",3
"L003_bin.9","K02029",3
"L003_bin.9","K00239",3
"L003_bin.9","K00240",3
"L003_bin.9","K03665",3
"L003_bin.9","K03832",3
"L003_bin.9","K07042",3
"L003_bin.9","K00831",3
"L003_bin.9","K00610",3
"L003_bin.9","K00609",3
"L003_bin.9","K01844",3
"L003_bin.9","K18011",3
"L003_bin.9","K01035",3
"L003_bin.9","K00626",3
"L003_bin.9","K00248",3
"L003_bin.9","K00249",3
"L003_bin.9","K03521",3
"L003_bin.9","K03424",3
"L003_bin.9","K01424",3
"L003_bin.9","K03561",3
"L003_bin.9","K03559",3
"L003_bin.9","K03559",3
"L003_bin.9","K01077",3
"L003_bin.9","K01251",3
"L003_bin.9","K01893",3
"L003_bin.9","K00891",3
"L003_bin.9","K14170",3
"L003_bin.9","K04518",3
"L003_bin.9","K01736",3
"L003_bin.9","K00800",3
"L003_bin.9","K03856",3
"L003_bin.9","K07148",3
"L003_bin.9","K21571",3
"L003_bin.9","K01187",3
"L003_bin.9","K03088",3
"L003_bin.9","K07165",3
"L003_bin.9","K01992",3
"L003_bin.9","K00857",3
"L003_bin.9","K01775",3
"L003_bin.9","K02340",3
"L003_bin.9","K21572",3
"L003_bin.9","K15923",3
"L003_bin.9","K01235",3
"L003_bin.9","K01198",3
"L003_bin.9","K19693",3
"L003_bin.9","K03664",3
"L003_bin.9","K00281",3
"L003_bin.9","K05837",3
"L003_bin.9","K05515",3
"L003_bin.9","K03571",3
"L003_bin.9","K03570",3
"L003_bin.9","K03569",3
"L003_bin.9","K00346",3
"L003_bin.9","K00347",3
"L003_bin.9","K00348",3
"L003_bin.9","K00349",3
"L003_bin.9","K00350",3
"L003_bin.9","K00351",3
"L003_bin.9","K04749",3
"L003_bin.9","K00762",3
"L003_bin.9","K03685",3
"L003_bin.9","K09458",3
"L003_bin.9","K02078",3
"L003_bin.9","K01902",3
"L003_bin.9","K21636",3
"L003_bin.9","K00241",3
"L003_bin.9","K09903",3
"L003_bin.9","K02838",3
"L003_bin.9","K00927",3
"L003_bin.9","K13993",3
"L003_bin.9","K09022",3
"L003_bin.9","K03737",3
"L003_bin.9","K09760",3
"L003_bin.9","K08138",3
"L003_bin.9","K01805",3
"L003_bin.9","K07405",3
"L003_bin.9","K16150",3
"L003_bin.9","K00700",3
"L003_bin.9","K03602",3
"L003_bin.9","K03601",3
"L003_bin.9","K02879",3
"L003_bin.9","K03040",3
"L003_bin.9","K02986",3
"L003_bin.9","K02948",3
"L003_bin.9","K02952",3
"L003_bin.9","K02919",3
"L003_bin.9","K02518",3
"L003_bin.9","K01265",3
"L003_bin.9","K03076",3
"L003_bin.9","K02876",3
"L003_bin.9","K02907",3
"L003_bin.9","K02988",3
"L003_bin.9","K02881",3
"L003_bin.9","K02933",3
"L003_bin.9","K02994",3
"L003_bin.9","K21572",3
"L003_bin.9","K21573",3
"L003_bin.9","K16212",3
"L003_bin.9","K03978",3
"L003_bin.9","K00948",3
"L003_bin.9","K03977",3
"L003_bin.9","K00783",3
"L003_bin.9","K01992",3
"L003_bin.9","K02887",3
"L003_bin.9","K09117",3
"L003_bin.9","K03100",3
"L003_bin.9","K02902",3
"L003_bin.9","K02913",3
"L003_bin.9","K03110",3
"L003_bin.9","K01890",3
"L003_bin.9","K15527",3
"L003_bin.9","K09607",3
"L003_bin.9","K25010",3
"L003_bin.9","K01218",3
"L003_bin.9","K21063",3
"L003_bin.9","K20866",3
"L003_bin.9","K07130",3
"L003_bin.9","K16211",3
"L003_bin.9","K00705",3
"L003_bin.9","K21572",3
"L003_bin.9","K02357",3
"L003_bin.9","K02967",3
"L003_bin.9","K02996",3
"L003_bin.9","K02871",3
"L003_bin.9","K00850",3
"L003_bin.9","K05540",3
"L003_bin.9","K00912",3
"L003_bin.9","K03738",3
"L003_bin.9","K03154",3
"L003_bin.9","K15495",3
"L003_bin.9","K11085",3
"L003_bin.9","K07107",3
"L003_bin.9","K02078",3
"L003_bin.9","K00647",3
"L003_bin.9","K03634",3
"L003_bin.9","K03569",3
"L003_bin.9","K00602",3
"L003_bin.9","K03718",3
"L003_bin.9","K03719",3
"L003_bin.9","K03168",3
"L003_bin.9","K07056",3
"L003_bin.9","K07082",3
"L003_bin.9","K02395",3
"L003_bin.9","K01489",3
"L003_bin.9","K00566",3
"L003_bin.9","K03797",3
"L003_bin.9","K03320",3
"L003_bin.9","K00265",3
"L003_bin.9","K00949",3
"L003_bin.9","K03530",3
"L003_bin.9","K03317",3
"L003_bin.9","K06143",3
"L003_bin.9","K01154",3
"L003_bin.9","K00145",3
"L003_bin.9","K01940",3
"L003_bin.9","K09955",3
"L003_bin.9","K02038",3
"L003_bin.9","K02036",3
"L003_bin.9","K02039",3
"L003_bin.9","K06897",3
"L003_bin.9","K03270",3
"L003_bin.9","K00134",3
"L003_bin.9","K03787",3
"L003_bin.9","K14445",3
"L003_bin.9","K07221",3
"L003_bin.9","K03750",3
"L003_bin.9","K03639",3
"L003_bin.9","K03637",3
"L003_bin.9","K01077",3
"L003_bin.9","K08676",3
"L003_bin.9","K03282",3
"L003_bin.9","K00604",3
"L003_bin.9","K07091",3
"L003_bin.9","K01872",3
"L003_bin.9","K01209",3
"L003_bin.9","K07001",3
"L003_bin.9","K03699",3
"L003_bin.9","K03975",3
"L003_bin.9","K01733",3
"L003_bin.9","K03686",3
"L003_bin.9","K03687",3
"L003_bin.9","K04043",3
"L003_bin.9","K23997",3
"L003_bin.9","K01921",3
"L003_bin.9","K01921",3
"L003_bin.9","K01951",3
"L003_bin.9","K07040",3
"L003_bin.9","K02911",3
"L003_bin.9","K04095",3
"L003_bin.9","K21571",3
"L003_bin.9","K21575",3
"L003_bin.9","K03088",3
"L003_bin.9","K01945",3
"L003_bin.9","K01468",3
"L003_bin.9","K13990",3
"L003_bin.9","K00603",3
"L003_bin.9","K01500",3
"L003_bin.9","K01686",3
"L003_bin.9","K15519",3
"L003_bin.9","K07391",3
"L003_bin.9","K06925",3
"L003_bin.9","K07133",3
"L003_bin.9","K01008",3
"L003_bin.9","K08659",3
"L003_bin.9","K07403",3
"L003_bin.9","K03526",3
"L003_bin.9","K05349",3
"L003_bin.9","K07407",3
"L003_bin.9","K07491",3
"L003_bin.9","K03596",3
"L003_bin.9","K10947",3
"L003_bin.9","K01866",3
"L003_bin.9","K02834",3
"L003_bin.9","K09808",3
"L003_bin.9","K02004",3
"L003_bin.9","K01151",3
"L003_bin.9","K04077",3
"L003_bin.9","K04078",3
"L003_bin.9","K03811",3
"L003_bin.9","K02564",3
"L003_bin.9","K01627",3
"L003_bin.9","K07478",3
"L003_bin.9","K09811",3
"L003_bin.9","K06153",3
"L003_bin.9","K03269",3
"L003_bin.9","K04757",3
"L003_bin.9","K07315",3
"L003_bin.9","K06199",3
"L003_bin.9","K00645",3
"L003_bin.9","K15923",3
"L003_bin.9","K07491",3
"L003_bin.9","K01266",3
"L003_bin.9","K23010",3
"L003_bin.9","K01270",3
"L003_bin.9","K01783",3
"L003_bin.9","K01613",3
"L003_bin.9","K00981",3
"L003_bin.9","K03798",3
"L003_bin.9","K09710",3
"L003_bin.9","K09516",3
"L003_bin.9","K09955",3
"L003_bin.9","K01804",3
"L003_bin.9","K00853",3
"L003_bin.9","K02954",3
"L003_bin.9","K02931",3
"L003_bin.9","K02895",3
"L003_bin.9","K02874",3
"L003_bin.9","K02961",3
"L003_bin.9","K02904",3
"L003_bin.9","K02878",3
"L003_bin.9","K01273",3
"L003_bin.9","K06133",3
"L003_bin.9","K01163",3
"L003_bin.9","K01866",3
"L003_bin.9","K03701",3
"L003_bin.9","K03702",3
"L003_bin.9","K03469",3
"L003_bin.9","K00175",3
"L003_bin.9","K00177",3
"L003_bin.9","K09888",3
"L003_bin.9","K18682",3
"L003_bin.9","K01915",3
"L003_bin.9","K16907",3
"L003_bin.9","K01990",3
"L003_bin.9","K16906",3
"L003_bin.9","K16905",3
"L003_bin.9","K11754",3
"L003_bin.9","K07175",3
"L003_bin.9","K01006",3
"L003_bin.9","K02313",3
"L003_bin.9","K02067",3
"L003_bin.9","K01448",3
"L003_bin.9","K04744",3
"L003_bin.9","K07560",3
"L003_bin.9","K01619",3
"L003_bin.9","K14742",3
"L003_bin.9","K02005",3
"L003_bin.9","K12340",3
"L003_bin.9","K07052",3
"L003_bin.9","K03575",3
"L003_bin.9","K05595",3
"L003_bin.9","K01224",3
"L003_bin.9","K01624",3
"L003_bin.9","K01470",3
"L003_bin.9","K00942",3
"L003_bin.9","K06020",3
"L003_bin.9","K07304",3
"L003_bin.9","K03088",3
"L003_bin.9","K06917",3
"L003_bin.9","K01008",3
"L003_bin.9","K04069",3
"L003_bin.9","K09155",3
"L003_bin.9","K01989",3
"L003_bin.9","K01491",3
"L003_bin.9","K03106",3
"L003_bin.9","K07566",3
"L003_bin.9","K01586",3
"L003_bin.9","K01278",3
"L003_bin.9","K07053",3
"L003_bin.9","K01372",3
"L003_bin.9","K01881",3
"L003_bin.9","K03088",3
"L003_bin.9","K22719",3
"L003_bin.9","K03612",3
"L003_bin.9","K03613",3
"L003_bin.9","K03617",3
"L003_bin.9","K01520",3
"L003_bin.9","K04079",3
"L003_bin.9","K02906",3
"L003_bin.9","K01955",3
"L003_bin.9","K07404",3
"L003_bin.9","K05801",3
"L003_bin.9","K06911",3
"L003_bin.9","K19265",3
"L003_bin.9","K21572",3
"L003_bin.9","K06950",3
"L003_bin.9","K11755",3
"L003_bin.9","K02500",3
"L003_bin.9","K01814",3
"L003_bin.9","K02501",3
"L003_bin.9","K00817",3
"L003_bin.9","K11991",3
"L003_bin.9","K03703",3
"L003_bin.9","K03783",3
"L003_bin.9","K12960",3
"L003_bin.9","K06941",3
"L003_bin.9","K03553",3
"L003_bin.9","K01736",3
"L003_bin.9","K00800",3
"L003_bin.9","K03930",3
"L003_bin.9","K16899",3
"L003_bin.9","K06178",3
"L003_bin.9","K03595",3
"L003_bin.9","K03797",3
"L003_bin.9","K01493",3
"L003_bin.9","K16264",3
"L003_bin.9","K07238",3
"L003_bin.9","K07491",3
"L003_bin.9","K03498",3
"L003_bin.9","K17992",3
"L003_bin.9","K07053",3
"L003_bin.9","K01277",3
"L003_bin.9","K21572",3
"L003_bin.9","K18014",3
"L003_bin.9","K18013",3
"L003_bin.9","K18012",3
"L003_bin.9","K01843",3
"L003_bin.9","K03466",3
"L003_bin.9","K13652",3
"L003_bin.9","K07506",3
"L003_bin.9","K16870",3
"L003_bin.9","K24847",3
"L003_bin.9","K02029",3
"L003_bin.9","K00721",3
"L003_bin.9","K01465",3
"L003_bin.9","K03424",3
"L003_bin.9","K04096",3
"L003_bin.9","K07568",3
"L003_bin.9","K03177",3
"L003_bin.9","K06951",3
"L003_bin.9","K02106",3
"L003_bin.9","K02121",3
"L003_bin.9","K20509",3
"L003_bin.9","K23351",3
"L003_bin.9","K11175",3
"L003_bin.9","K23060",3
"L003_bin.9","K02028",3
"L003_bin.9","K01006",3
"L003_bin.9","K01784",3
"L003_bin.9","K01129",3
"L003_bin.9","K08640",3
"L003_bin.9","K01790",3
"L003_bin.9","K01885",3
"L003_bin.9","K19693",3
"L003_bin.9","K06949",3
"L003_bin.9","K03327",3
"L003_bin.9","K03797",3
"L003_bin.9","K21573",3
"L003_bin.9","K07037",3
"L003_bin.9","K02548",3
"L003_bin.9","K07705",3
"L003_bin.9","K02477",3
"L003_bin.9","K03270",3
"L003_bin.9","K01284",3
"L003_bin.9","K03286",3
"L003_bin.9","K05349",3
"L003_bin.9","K01069",3
"L003_bin.9","K03701",3
"L003_bin.9","K06872",3
"L003_bin.9","K03734",3
"L003_bin.9","K03734",3
"L003_bin.9","K01991",3
"L003_bin.9","K16692",3
"L003_bin.9","K03585",3
"L003_bin.9","K00639",3
"L003_bin.9","K03075",3
"L003_bin.9","K01937",3
"L003_bin.9","K22757",3
"L003_bin.9","K02982",3
"L003_bin.9","K07107",3
"L003_bin.9","K09761",3
"L003_bin.9","K10532",3
"L003_bin.9","K21572",3
"L003_bin.9","K01779",3
"L003_bin.9","K04072",3
"L003_bin.9","K00859",3
"L003_bin.9","K03210",3
"L003_bin.9","K03625",3
"L003_bin.9","K00865",3
"L003_bin.9","K02004",3
"L003_bin.9","K02573",3
"L003_bin.9","K00554",3
"L003_bin.9","K21571",3
"L003_bin.9","K21571",3
"L003_bin.9","K21572",3
"L003_bin.9","K13292",3
"L003_bin.9","K00927",3
"L003_bin.9","K01810",3
"L003_bin.9","K01811",3
"L003_bin.9","K11065",3
"L003_bin.9","K07133",3
"L003_bin.9","K20742",3
"L003_bin.9","K07139",3
"L003_bin.9","K22522",3
"L003_bin.9","K02003",3
"L003_bin.9","K02004",3
"L003_bin.9","K03590",3
"L003_bin.9","K01924",3
"L003_bin.9","K07010",3
"L003_bin.9","K06001",3
"L003_bin.9","K01470",3
"L003_bin.9","K00820",3
"L003_bin.9","K06990",3
"L003_bin.9","K09141",3
"L003_bin.9","K06941",3
"L003_bin.9","K03565",3
"L003_bin.9","K02836",3
"L003_bin.9","K01812",3
"L003_bin.9","K05349",3
"L003_bin.9","K05970",3
"L003_bin.9","K06015",3
"L003_bin.9","K23242",3
"L003_bin.9","K01424",3
"L003_bin.9","K01874",3
"L003_bin.9","K02123",3
"L003_bin.9","K02124",3
"L003_bin.9","K00819",3
"L003_bin.9","K24131",3
"L003_bin.9","K02897",3
"L003_bin.9","K01056",3
"L003_bin.9","K04762",3
"L003_bin.9","K01809",3
"L003_bin.9","K03310",3
"L003_bin.9","K02078",3
"L003_bin.9","K00013",3
"L003_bin.9","K00765",3
"L003_bin.9","K01926",3
"L003_bin.9","K07240",3
"L003_bin.9","K07240",3
"L003_bin.9","K03702",3
"L003_bin.9","K03973",3
"L003_bin.9","K10947",3
"L003_bin.9","K03973",3
"L003_bin.9","K01752",3
"L003_bin.9","K01873",3
"L003_bin.9","K00791",3
"L003_bin.9","K11753",3
"L003_bin.9","K03624",3
"L003_bin.9","K02503",3
"L003_bin.9","K02005",3
