"mag_id","cluster","ORF","KO","description","B","C","COG_category","CAZy"
"L001_bin.17","Group 3","L001_bin.17_19603_7","K00029","malate dehydrogenase (oxaloacetate-decarboxylating)(NADP+)","Carbohydrate metabolism","Pyruvate metabolism","C","-"
"L001_bin.17","Group 3","L001_bin.17_297179_2","K00625","phosphate acetyltransferase","Carbohydrate metabolism","Pyruvate metabolism","C","-"
"L001_bin.17","Group 3","L001_bin.17_381965_1","K00656","formate C-acetyltransferase","Carbohydrate metabolism","Pyruvate metabolism","C","-"
"L001_bin.17","Group 3","L001_bin.17_70660_1","K00626","acetyl-CoA C-acetyltransferase","Carbohydrate metabolism","Pyruvate metabolism","I","-"
"L001_bin.17","Group 3","L001_bin.17_75466_2","K00925","acetate kinase","Carbohydrate metabolism","Pyruvate metabolism","F","-"
"L001_bin.19","Group 1","L001_bin.19_10770_1","K00027","maeA; malate dehydrogenase (oxaloacetate-decarboxylating)","Carbohydrate metabolism","Pyruvate metabolism","C","-"
"L001_bin.19","Group 1","L001_bin.19_383934_2","K00925","acetate kinase","Carbohydrate metabolism","Pyruvate metabolism","F","-"
"L001_bin.20","Group 3","L001_bin.20_168728_2","K00625","phosphate acetyltransferase","Carbohydrate metabolism","Pyruvate metabolism","C","-"
"L001_bin.20","Group 3","L001_bin.20_193932_1","K00656","formate C-acetyltransferase","Carbohydrate metabolism","Pyruvate metabolism","C","-"
"L001_bin.20","Group 3","L001_bin.20_34091_19","K00029","malate dehydrogenase (oxaloacetate-decarboxylating)(NADP+)","Carbohydrate metabolism","Pyruvate metabolism","C","-"
"L001_bin.20","Group 3","L001_bin.20_341219_22","K00925","acetate kinase","Carbohydrate metabolism","Pyruvate metabolism","F","-"
"L001_bin.2","Group 1","L001_bin.2_154357_8","K00656","formate C-acetyltransferase","Carbohydrate metabolism","Pyruvate metabolism","C","-"
"L001_bin.2","Group 1","L001_bin.2_378938_37","K01963","acetyl-CoA carboxylase carboxyl transferase subunit beta","Carbohydrate metabolism","Pyruvate metabolism","I","-"
"L001_bin.2","Group 1","L001_bin.2_378938_38","K01961","acetyl-CoA carboxylase, biotin carboxylase subunit","Carbohydrate metabolism","Pyruvate metabolism","I","-"
"L001_bin.2","Group 1","L001_bin.2_378938_40","K02160","acetyl-CoA carboxylase biotin carboxyl carrier protein","Carbohydrate metabolism","Pyruvate metabolism","C","-"
"L001_bin.2","Group 1","L001_bin.2_383973_7","K00027","maeA; malate dehydrogenase (oxaloacetate-decarboxylating)","Carbohydrate metabolism","Pyruvate metabolism","C","-"
"L001_bin.2","Group 1","L001_bin.2_401502_3","K00625","phosphate acetyltransferase","Carbohydrate metabolism","Pyruvate metabolism","C","-"
"L001_bin.2","Group 1","L001_bin.2_401502_4","K00925","acetate kinase","Carbohydrate metabolism","Pyruvate metabolism","H","-"
"L001_bin.3","Group 3","L001_bin.3_19497_3","K00925","acetate kinase","Carbohydrate metabolism","Pyruvate metabolism","F","-"
"L001_bin.6","Group 3","L001_bin.6_238963_4","K01963","acetyl-CoA carboxylase carboxyl transferase subunit beta","Carbohydrate metabolism","Pyruvate metabolism","I","-"
"L001_bin.6","Group 3","L001_bin.6_268667_3","K00925","acetate kinase","Carbohydrate metabolism","Pyruvate metabolism","F","-"
"L001_bin.6","Group 3","L001_bin.6_363061_8","K00656","formate C-acetyltransferase","Carbohydrate metabolism","Pyruvate metabolism","C","-"
"L001_bin.6","Group 3","L001_bin.6_437693_2","K01962","acetyl-CoA carboxylase carboxyl transferase subunit alpha","Carbohydrate metabolism","Pyruvate metabolism","F","-"
"L001_bin.6","Group 3","L001_bin.6_437693_3","K02160","acetyl-CoA carboxylase biotin carboxyl carrier protein","Carbohydrate metabolism","Pyruvate metabolism","C","-"
"L001_bin.7","Group 1","L001_bin.7_210506_20","K00925","acetate kinase","Carbohydrate metabolism","Pyruvate metabolism","H","-"
"L001_bin.7","Group 1","L001_bin.7_300509_4","K00626","acetyl-CoA C-acetyltransferase","Carbohydrate metabolism","Pyruvate metabolism","I","-"
"L003_bin.19","Group 1","L003_bin.19_11465_1","K00925","acetate kinase","Carbohydrate metabolism","Pyruvate metabolism","F","-"
"L003_bin.19","Group 1","L003_bin.19_236925_16","K15024","putative phosphotransacetylase","Carbohydrate metabolism","Pyruvate metabolism","Q","-"
"L003_bin.19","Group 1","L003_bin.19_250230_5","K01963","acetyl-CoA carboxylase carboxyl transferase subunit beta","Carbohydrate metabolism","Pyruvate metabolism","I","-"
"L003_bin.19","Group 1","L003_bin.19_250230_6","K01961","acetyl-CoA carboxylase, biotin carboxylase subunit","Carbohydrate metabolism","Pyruvate metabolism","I","-"
"L003_bin.19","Group 1","L003_bin.19_250230_8","K02160","acetyl-CoA carboxylase biotin carboxyl carrier protein","Carbohydrate metabolism","Pyruvate metabolism","I","-"
"L003_bin.19","Group 1","L003_bin.19_397393_2","K00626","acetyl-CoA C-acetyltransferase","Carbohydrate metabolism","Pyruvate metabolism","I","-"
"L003_bin.19","Group 1","L003_bin.19_425871_5","K00027","maeA; malate dehydrogenase (oxaloacetate-decarboxylating)","Carbohydrate metabolism","Pyruvate metabolism","C","-"
"L003_bin.19","Group 1","L003_bin.19_7245_9","K00132","acetaldehyde dehydrogenase (acetylating)","Carbohydrate metabolism","Pyruvate metabolism","C","-"
"L003_bin.22","Group 1","L003_bin.22_243770_7","K00027","maeA; malate dehydrogenase (oxaloacetate-decarboxylating)","Carbohydrate metabolism","Pyruvate metabolism","C","-"
"L003_bin.22","Group 1","L003_bin.22_395825_3","K00925","acetate kinase","Carbohydrate metabolism","Pyruvate metabolism","H","-"
"L003_bin.22","Group 1","L003_bin.22_485911_9","K00626","acetyl-CoA C-acetyltransferase","Carbohydrate metabolism","Pyruvate metabolism","I","-"
"L003_bin.25","Group 3","L003_bin.25_216005_3","K00656","formate C-acetyltransferase","Carbohydrate metabolism","Pyruvate metabolism","C","-"
"L003_bin.25","Group 3","L003_bin.25_232571_17","K01963","acetyl-CoA carboxylase carboxyl transferase subunit beta","Carbohydrate metabolism","Pyruvate metabolism","I","-"
"L003_bin.25","Group 3","L003_bin.25_72284_5","K01961","acetyl-CoA carboxylase, biotin carboxylase subunit","Carbohydrate metabolism","Pyruvate metabolism","I","-"
"L003_bin.25","Group 3","L003_bin.25_72284_6","K02160","acetyl-CoA carboxylase biotin carboxyl carrier protein","Carbohydrate metabolism","Pyruvate metabolism","I","-"
"L003_bin.29","Group 3","L003_bin.29_535536_25","K00925","acetate kinase","Carbohydrate metabolism","Pyruvate metabolism","F","-"
"L003_bin.31","Group 3","L003_bin.31_134004_4","K00029","malate dehydrogenase (oxaloacetate-decarboxylating)(NADP+)","Carbohydrate metabolism","Pyruvate metabolism","C","-"
"L003_bin.31","Group 3","L003_bin.31_245984_14","K00925","acetate kinase","Carbohydrate metabolism","Pyruvate metabolism","C","-"
"L003_bin.31","Group 3","L003_bin.31_552915_1","K00626","acetyl-CoA C-acetyltransferase","Carbohydrate metabolism","Pyruvate metabolism","I","-"
"L003_bin.3","Group 5","L003_bin.3_169031_4","K00029","malate dehydrogenase (oxaloacetate-decarboxylating)(NADP+)","Carbohydrate metabolism","Pyruvate metabolism","C","-"
"L003_bin.3","Group 5","L003_bin.3_564635_2","K02160","acetyl-CoA carboxylase biotin carboxyl carrier protein","Carbohydrate metabolism","Pyruvate metabolism","C","-"
"L003_bin.3","Group 5","L003_bin.3_564635_3","K01962","acetyl-CoA carboxylase carboxyl transferase subunit alpha","Carbohydrate metabolism","Pyruvate metabolism","I","-"
"L003_bin.3","Group 5","L003_bin.3_564635_4","K01963","acetyl-CoA carboxylase carboxyl transferase subunit beta","Carbohydrate metabolism","Pyruvate metabolism","I","-"
"L003_bin.7","Group 3","L003_bin.7_190839_4","K00029","malate dehydrogenase (oxaloacetate-decarboxylating)(NADP+)","Carbohydrate metabolism","Pyruvate metabolism","C","-"
"L003_bin.7","Group 3","L003_bin.7_275105_11","K00625","phosphate acetyltransferase","Carbohydrate metabolism","Pyruvate metabolism","C","-"
"L003_bin.7","Group 3","L003_bin.7_275105_13","K00925","acetate kinase","Carbohydrate metabolism","Pyruvate metabolism","F","-"
"L003_bin.7","Group 3","L003_bin.7_364212_3","K00656","formate C-acetyltransferase","Carbohydrate metabolism","Pyruvate metabolism","C","-"
"L003_bin.7","Group 3","L003_bin.7_95087_1","K01961","acetyl-CoA carboxylase, biotin carboxylase subunit","Carbohydrate metabolism","Pyruvate metabolism","I","-"
"L003_bin.9","Group 3","L003_bin.9_233411_2","K00925","acetate kinase","Carbohydrate metabolism","Pyruvate metabolism","H","-"
"L003_bin.9","Group 3","L003_bin.9_55828_6","K00626","acetyl-CoA C-acetyltransferase","Carbohydrate metabolism","Pyruvate metabolism","I","-"
"L004_bin.13","Group 3","L004_bin.13_22735_1","K01907","acetoacetyl-CoA synthetase","Carbohydrate metabolism","Butanoate metabolism","I","-"
"L004_bin.13","Group 3","L004_bin.13_239230_3","K01961","acetyl-CoA carboxylase, biotin carboxylase subunit","Carbohydrate metabolism","Pyruvate metabolism","I","-"
"L004_bin.13","Group 3","L004_bin.13_239230_4","K02160","acetyl-CoA carboxylase biotin carboxyl carrier protein","Carbohydrate metabolism","Pyruvate metabolism","I","-"
"L004_bin.13","Group 3","L004_bin.13_283920_8","K00626","acetyl-CoA C-acetyltransferase","Carbohydrate metabolism","Pyruvate metabolism","I","-"
"L004_bin.13","Group 3","L004_bin.13_296859_8","K00029","malate dehydrogenase (oxaloacetate-decarboxylating)(NADP+)","Carbohydrate metabolism","Pyruvate metabolism","C","-"
"L004_bin.13","Group 3","L004_bin.13_401997_3","K01963","acetyl-CoA carboxylase carboxyl transferase subunit beta","Carbohydrate metabolism","Pyruvate metabolism","I","-"
"L004_bin.14","Group 4","L004_bin.14_118282_4","K01961","acetyl-CoA carboxylase, biotin carboxylase subunit","Carbohydrate metabolism","Pyruvate metabolism","I","-"
"L004_bin.14","Group 4","L004_bin.14_177492_4","K02160","acetyl-CoA carboxylase biotin carboxyl carrier protein","Carbohydrate metabolism","Pyruvate metabolism","I","-"
"L004_bin.14","Group 4","L004_bin.14_349333_2","K01962","acetyl-CoA carboxylase carboxyl transferase subunit alpha","Carbohydrate metabolism","Pyruvate metabolism","I","-"
"L004_bin.14","Group 4","L004_bin.14_419025_1","K00029","malate dehydrogenase (oxaloacetate-decarboxylating)(NADP+)","Carbohydrate metabolism","Pyruvate metabolism","C","-"
"L004_bin.14","Group 4","L004_bin.14_70485_2","K01963","acetyl-CoA carboxylase carboxyl transferase subunit beta","Carbohydrate metabolism","Pyruvate metabolism","I","-"
"L004_bin.14","Group 4","L004_bin.14_87461_1","K00925","acetate kinase","Carbohydrate metabolism","Pyruvate metabolism","C","-"
"L004_bin.16","Group 3","L004_bin.16_108879_2","K01963","acetyl-CoA carboxylase carboxyl transferase subunit beta","Carbohydrate metabolism","Pyruvate metabolism","I","-"
"L004_bin.16","Group 3","L004_bin.16_116531_34","K01961","acetyl-CoA carboxylase, biotin carboxylase subunit","Carbohydrate metabolism","Pyruvate metabolism","I","-"
"L004_bin.16","Group 3","L004_bin.16_163113_12","K00626","acetyl-CoA C-acetyltransferase","Carbohydrate metabolism","Pyruvate metabolism","I","-"
"L004_bin.16","Group 3","L004_bin.16_216701_74","K02160","acetyl-CoA carboxylase biotin carboxyl carrier protein","Carbohydrate metabolism","Pyruvate metabolism","I","-"
"L004_bin.16","Group 3","L004_bin.16_330283_1","K00029","malate dehydrogenase (oxaloacetate-decarboxylating)(NADP+)","Carbohydrate metabolism","Pyruvate metabolism","C","-"
"L004_bin.16","Group 3","L004_bin.16_88991_6","K01962","acetyl-CoA carboxylase carboxyl transferase subunit alpha","Carbohydrate metabolism","Pyruvate metabolism","I","-"
"L004_bin.4","Group 4","L004_bin.4_141423_6","K00626","acetyl-CoA C-acetyltransferase","Carbohydrate metabolism","Pyruvate metabolism","I","-"
"L004_bin.4","Group 4","L004_bin.4_173759_7","K00925","acetate kinase","Carbohydrate metabolism","Pyruvate metabolism","F","-"
"L004_bin.4","Group 4","L004_bin.4_266609_1","K01961","acetyl-CoA carboxylase, biotin carboxylase subunit","Carbohydrate metabolism","Pyruvate metabolism","I","-"
"L004_bin.4","Group 4","L004_bin.4_266609_2","K02160","acetyl-CoA carboxylase biotin carboxyl carrier protein","Carbohydrate metabolism","Pyruvate metabolism","I","-"
"L004_bin.4","Group 4","L004_bin.4_491453_2","K01962","acetyl-CoA carboxylase carboxyl transferase subunit alpha","Carbohydrate metabolism","Pyruvate metabolism","I","-"
"L004_bin.4","Group 4","L004_bin.4_59902_4","K01963","acetyl-CoA carboxylase carboxyl transferase subunit beta","Carbohydrate metabolism","Pyruvate metabolism","I","-"
"L005_bin.1","Group 3","L005_bin.1_140339_12","K00027","maeA; malate dehydrogenase (oxaloacetate-decarboxylating)","Carbohydrate metabolism","Pyruvate metabolism","C","-"
"L005_bin.1","Group 3","L005_bin.1_142571_21","K02160","acetyl-CoA carboxylase biotin carboxyl carrier protein","Carbohydrate metabolism","Pyruvate metabolism","I","-"
"L005_bin.1","Group 3","L005_bin.1_142571_22","K01961","acetyl-CoA carboxylase, biotin carboxylase subunit","Carbohydrate metabolism","Pyruvate metabolism","I","-"
"L005_bin.1","Group 3","L005_bin.1_178668_19","K01963","acetyl-CoA carboxylase carboxyl transferase subunit beta","Carbohydrate metabolism","Pyruvate metabolism","I","-"
"L005_bin.1","Group 3","L005_bin.1_213955_5","K00626","acetyl-CoA C-acetyltransferase","Carbohydrate metabolism","Pyruvate metabolism","I","-"
"L005_bin.1","Group 3","L005_bin.1_218356_2","K01907","acetoacetyl-CoA synthetase","Carbohydrate metabolism","Butanoate metabolism","I","-"
"L005_bin.1","Group 3","L005_bin.1_96135_3","K01962","acetyl-CoA carboxylase carboxyl transferase subunit alpha","Carbohydrate metabolism","Pyruvate metabolism","I","-"
"L005_bin.3","Group 3","L005_bin.3_123563_3","K00626","acetyl-CoA C-acetyltransferase","Carbohydrate metabolism","Pyruvate metabolism","I","-"
"L005_bin.3","Group 3","L005_bin.3_230920_1","K02160","acetyl-CoA carboxylase biotin carboxyl carrier protein","Carbohydrate metabolism","Pyruvate metabolism","I","-"
"L005_bin.3","Group 3","L005_bin.3_230920_2","K01961","acetyl-CoA carboxylase, biotin carboxylase subunit","Carbohydrate metabolism","Pyruvate metabolism","I","-"
"L005_bin.3","Group 3","L005_bin.3_252680_3","K00027","maeA; malate dehydrogenase (oxaloacetate-decarboxylating)","Carbohydrate metabolism","Pyruvate metabolism","C","-"
"L005_bin.3","Group 3","L005_bin.3_31407_2","K01963","acetyl-CoA carboxylase carboxyl transferase subunit beta","Carbohydrate metabolism","Pyruvate metabolism","I","-"
"L005_bin.3","Group 3","L005_bin.3_462075_2","K01907","acetoacetyl-CoA synthetase","Carbohydrate metabolism","Butanoate metabolism","I","-"
"L005_bin.7","Group 4","L005_bin.7_100784_51","K00626","acetyl-CoA C-acetyltransferase","Carbohydrate metabolism","Pyruvate metabolism","I","-"
"L005_bin.7","Group 4","L005_bin.7_216283_12","K01963","acetyl-CoA carboxylase carboxyl transferase subunit beta","Carbohydrate metabolism","Pyruvate metabolism","I","-"
"L005_bin.7","Group 4","L005_bin.7_309683_21","K00029","malate dehydrogenase (oxaloacetate-decarboxylating)(NADP+)","Carbohydrate metabolism","Pyruvate metabolism","C","-"
"L005_bin.7","Group 4","L005_bin.7_403392_23","K00925","acetate kinase","Carbohydrate metabolism","Pyruvate metabolism","H","-"
"L005_bin.7","Group 4","L005_bin.7_465238_57","K01962","acetyl-CoA carboxylase carboxyl transferase subunit alpha","Carbohydrate metabolism","Pyruvate metabolism","I","-"
"L005_bin.7","Group 4","L005_bin.7_9191_6","K02160","acetyl-CoA carboxylase biotin carboxyl carrier protein","Carbohydrate metabolism","Pyruvate metabolism","I","-"
"L036_bin.11","Group 1","L036_bin.11_304654_3","K01573","oxaloacetate decarboxylase (Na+ extruding) subunit gamma","Carbohydrate metabolism","Pyruvate metabolism","C","-"
"L036_bin.17","Group 1","L036_bin.17_161617_4","K00925","acetate kinase","Carbohydrate metabolism","Pyruvate metabolism","H","-"
"L036_bin.17","Group 1","L036_bin.17_189373_4","K00656","formate C-acetyltransferase","Carbohydrate metabolism","Pyruvate metabolism","C","-"
"L036_bin.17","Group 1","L036_bin.17_259870_2","K14534","4-hydroxybutyryl-CoA dehydratase / vinylacetyl-CoA-Delta-isomerase","Carbohydrate metabolism","Butanoate metabolism","Q","-"
"L036_bin.17","Group 1","L036_bin.17_259870_3","K00626","acetyl-CoA C-acetyltransferase","Carbohydrate metabolism","Pyruvate metabolism","I","-"
"L036_bin.17","Group 1","L036_bin.17_404739_3","K00027","maeA; malate dehydrogenase (oxaloacetate-decarboxylating)","Carbohydrate metabolism","Pyruvate metabolism","C","-"
"L036_bin.17","Group 1","L036_bin.17_433053_20","K02160","acetyl-CoA carboxylase biotin carboxyl carrier protein","Carbohydrate metabolism","Pyruvate metabolism","I","-"
"L036_bin.17","Group 1","L036_bin.17_433053_22","K01961","acetyl-CoA carboxylase, biotin carboxylase subunit","Carbohydrate metabolism","Pyruvate metabolism","I","-"
"L036_bin.17","Group 1","L036_bin.17_433053_23","K01962","acetyl-CoA carboxylase carboxyl transferase subunit alpha","Carbohydrate metabolism","Pyruvate metabolism","I","-"
"L036_bin.17","Group 1","L036_bin.17_82081_8","K15024","putative phosphotransacetylase","Carbohydrate metabolism","Pyruvate metabolism","Q","-"
"L036_bin.17","Group 1","L036_bin.17_89597_9","K00132","acetaldehyde dehydrogenase (acetylating)","Carbohydrate metabolism","Pyruvate metabolism","C","-"
"L036_bin.19","Group 1","L036_bin.19_206056_2","K00027","maeA; malate dehydrogenase (oxaloacetate-decarboxylating)","Carbohydrate metabolism","Pyruvate metabolism","C","-"
